gene	2620771_BL	2430935_BL	2295595_BL	2264225_BL	1794247_BL	2296723_BL	2502699_BL
TCEAL4	2.223805	-0.1551287	2.895485	0.8764856	1.814442	1.968718	1.600747
TCEAL5	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-1.479171	-7.766103
TCEAL6	3.372577	2.324217	3.822355	0.4921228	3.882531	3.984978	3.157828
TCEAL7	4.840421	2.153544	4.900271	1.153409	5.99056	4.86685	4.124697
TCEAL8	-7.44261	-3.670095	-7.516404	-7.404848	-7.702045	-0.4005873	-3.338421
TCEANC	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-3.521521
TCEB1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TCEB2	3.111264	2.079189	3.163302	2.238453	2.270286	2.529003	2.094334
TCEB3B	1.117872	2.228082	1.735233	1.391274	1.303899	0.6158571	2.335716
TCEB3C	3.355289	2.660859	3.261954	3.201129	1.716243	3.66939	3.040824
TCEB3	5.454362	5.652234	5.32288	5.050505	4.249725	5.317164	5.432686
TCERG1L	6.129038	5.188208	5.51212	5.867699	5.647656	5.571687	5.297007
TCERG1	-7.44261	-2.707853	-1.865408	-7.404848	-7.702045	-3.371982	-4.645847
TCF12	-9.875529	-15.88953	-11.11912	-8.947413	-15.40409	-13.4204	-4.657678
TCF15	8.329674	6.402343	7.40697	7.419259	8.588808	7.512733	7.498547
TCF19	-7.44261	-1.850879	-5.34081	-5.954615	-2.826814	-7.526643	-4.272896
TCF20	7.93677	6.329371	7.232716	7.108224	7.246175	7.172583	7.248398
TCF21	-7.44261	-5.923553	-5.34081	-7.404848	-7.702045	-3.760268	-5.932144
TCF23	-0.5123369	1.105763	2.48452	1.963856	3.035709	3.686091	3.0095
TCF25	6.974411	7.022292	6.807339	7.008082	7.189443	6.788791	6.612072
TCF3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TCF4	-4.304464	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TCF7L1	7.354134	7.00942	7.215288	7.302651	6.829211	6.88457	6.350406
TCF7L2	5.998212	4.957466	6.579089	6.345413	4.59025	5.337637	6.582931
TCF7	7.387758	4.874404	7.050885	6.832468	5.622361	7.408015	7.369511
TCFL5	3.400425	4.084498	4.563012	4.304336	6.897523	4.078446	4.543046
TCHHL1	-0.9702182	-1.986272	-0.2008258	-0.1594914	-7.702045	-0.8266928	-1.740885
TCHH	6.257676	6.666001	4.006086	5.196417	6.455735	5.155436	4.29111
TCHP	3.566683	2.269539	2.989227	3.215491	2.074353	3.128631	2.805772
TCIRG1	-1.369361	-2.963256	0.6252815	0.163829	-7.702045	-0.2561476	0.2133727
TCL1A	-5.881416	-7.944765	-1.041596	-2.560847	-7.702045	-7.526643	-5.150149
TCL1B	4.677996	4.536714	4.904904	4.420469	4.60566	4.418463	4.333888
TCL6	7.594351	9.182735	7.12623	8.198124	7.377888	8.142268	7.245712
TCN1	-7.44261	-2.393597	-0.5204915	0.4709959	-5.762863	-4.293172	2.168058
TCN2	-7.44261	-4.218262	-7.516404	-7.404848	-7.702045	-5.89376	-5.150149
TCOF1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
TCP10L2	-3.228577	4.698614	2.392495	3.023883	6.51105	7.608426	2.494978
TCP10L	3.781935	3.678697	3.861021	1.666833	2.203628	2.208126	0.7159169
TCP10	7.968059	6.987	7.805694	7.551013	6.996209	7.963921	7.430799
TCP11L1	7.405331	6.093975	7.543979	7.108759	6.592275	7.173039	6.962722
TCP11L2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TCP11	-2.19208	-3.110194	-1.359474	-2.180539	-0.5447573	-2.0307	-2.463158
TCP1	-7.44261	-7.944765	-5.34081	-5.246174	-7.702045	-7.526643	-7.766103
TCTA	-7.44261	-7.944765	-2.486975	-0.8956095	-7.702045	-5.89376	-7.766103
TCTE1	5.319863	4.055704	4.216032	5.144822	4.640726	4.301607	3.946512
TCTE3	5.223551	6.956604	5.676143	6.43661	5.668273	5.839124	7.309904
TCTEX1D1	2.880268	2.514926	2.499303	3.246903	1.604424	2.687975	2.216414
TCTEX1D2	0.593186	-3.45839	-1.359474	-0.9233134	-2.355501	-1.96504	-0.6155152
TCTEX1D4	0.08402309	-3.670095	-2.205522	-0.1269152	-1.716376	-1.30658	-1.389595
TCTN1	3.485226	0.6720909	2.758832	3.71398	-2.081664	4.385806	2.38211
TCTN2	-0.1294606	-0.9280865	0.7124438	-0.8155537	-7.702045	-0.916936	-0.3113546
TCTN3	-3.775186	-0.4904489	-3.300058	-1.269378	-4.453412	-1.728739	-3.175964
TDGF1	2.87366	1.114063	3.532537	3.583492	1.686042	3.07306	3.217529
TDGF3	3.823671	2.702734	4.353904	3.571136	2.357186	4.278072	3.76585
TDG	4.980258	3.748332	5.154104	4.915784	3.502295	4.942582	4.808705
TDH	4.121049	3.311053	4.123647	3.836737	3.682898	3.815505	3.929877
TDO2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TDP1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TDP2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TDRD10	-7.44261	-7.944765	-1.767788	-7.404848	-7.702045	-1.784286	-5.150149
TDRD12	5.112883	4.677769	5.978281	5.472693	5.537795	5.715979	5.355894
TDRD1	3.951532	5.399869	5.432845	4.798252	4.595946	5.041246	4.607925
TDRD3	-7.44261	-5.113193	-3.300058	-7.404848	-7.702045	-7.526643	-3.731284
TDRD5	-5.881416	-7.944765	-4.510028	-4.417511	-7.702045	-5.147399	-3.521521
TDRD6	-4.665887	-3.918298	-5.34081	-2.320873	-7.702045	-5.89376	-3.175964
TDRD7	5.277525	4.123047	4.718495	4.832304	4.585349	4.493368	4.348148
TDRD9	-7.44261	-7.944765	-4.510028	-5.954615	-7.702045	-5.89376	-5.150149
TDRG1	-7.44261	-7.944765	-5.34081	-3.894503	-2.826814	-2.247775	-7.766103
TDRKH	5.180475	5.747338	4.305662	6.328445	6.265625	5.704044	5.256667
TEAD1	5.511165	5.818262	1.862647	3.334313	3.257296	5.076754	4.517295
TEAD2	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
TEAD3	-1.749807	1.559143	1.784341	0.5025713	1.080648	0.8618479	0.7866069
TEAD4	-7.44261	-7.944765	0.9317293	-7.404848	-7.702045	-1.902239	-3.976822
TECPR1	-1.28809	-1.613124	-0.02131942	-2.320873	-7.702045	-1.675252	-3.338421
TECPR2	-4.015688	-1.850879	-1.432411	-2.476342	-1.096402	-1.728739	-1.071144
TECRL	-7.44261	-2.595322	-3.050018	-1.826571	-4.076829	1.335659	-0.5643412
TECR	5.74996	3.50813	3.060732	6.663652	4.592694	4.867976	4.566195
TECTA	4.556053	5.690892	5.059192	4.624982	3.486611	4.568045	4.471285
TECTB	3.927276	5.723126	3.839883	5.315647	6.05962	5.491734	3.49137
TEC	6.677437	6.537104	7.44278	7.649355	7.500529	7.527244	6.838397
TEDDM1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TEF	0.2965415	2.898016	2.132924	0.4167844	1.99281	1.335659	2.825092
TEKT1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TEKT2	-7.44261	-2.1357	-2.836979	-5.246174	-7.702045	-3.066346	-3.175964
TEKT3	-0.5832888	1.002254	0.8262489	0.4709959	1.617285	-1.152447	-0.8104324
TEKT4	-0.1472691	-0.4654997	5.074903	0.5736658	1.403778	-0.4224547	-0.2697694
TEKT5	-5.881416	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
TEK	2.817387	0.5179963	-1.041596	0.3018385	-0.7943723	0.2790364	-0.7520037
TELO2	-7.44261	-2.707853	-5.34081	-1.826571	-1.716376	-2.934812	-5.150149
TENC1	-7.44261	-7.944765	-7.516404	-7.404848	-1.275001	-7.526643	-7.766103
TEP1	-5.149251	-7.944765	-3.050018	-2.396514	-3.136505	-5.89376	-5.932144
TEPP	5.242052	4.144476	5.499309	4.8046	2.587032	4.989397	4.979547
TERC	3.3616	2.239507	3.208981	2.690841	1.869231	2.738119	2.003979
TERF1	7.796514	7.620909	6.628952	7.733609	6.745289	6.855476	6.561672
TERF2IP	-5.149251	-4.218262	-7.516404	-4.417511	-7.702045	-4.293172	-7.766103
TERF2	4.914181	4.296243	5.431561	4.913828	3.146323	4.831486	4.886056
TERT	4.12569	3.542358	4.391369	3.427736	4.135911	4.166225	3.440603
TESC	5.501554	4.756091	5.576851	5.862638	5.919975	5.058122	5.043832
TESK1	4.579927	4.854109	4.572363	4.136702	5.510911	4.728584	6.030529
TESK2	-7.44261	-5.113193	-0.2997147	-5.246174	-7.702045	0.1809284	-0.7809223
TES	6.414798	6.196457	5.499921	5.473689	5.559198	5.074804	4.940219
TET1	4.212034	6.253451	2.021278	6.425671	6.841252	6.359932	6.019302
TET2	4.886004	4.762045	4.213046	4.949589	4.347514	4.076499	3.881098
TET3	3.358448	4.376052	3.196941	4.340459	4.277335	4.423069	3.726578
TEX101	3.23843	2.975218	4.040182	3.611517	3.035709	3.495174	3.396081
TEX10	8.784693	8.941563	7.853938	8.316755	9.338261	8.385848	8.012197
TEX11	7.284336	7.362369	6.807834	7.352147	7.766699	6.920979	7.026572
TEX12	5.371976	3.634667	5.232874	5.891746	4.647794	5.087915	5.062775
TEX13A	-7.44261	-2.595322	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TEX13B	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
TEX14	-2.051304	-5.113193	-2.486975	-3.078761	-7.702045	-4.293172	-3.731284
TEX15	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TEX19	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-4.293172	-7.766103
TEX261	-0.2589993	-1.034145	1.244081	-0.3720957	-0.3569652	0.2378043	0.4924715
TEX264	-3.388818	-4.218262	-7.516404	-7.404848	-3.531375	-2.934812	-1.859255
TEX28	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TEX2	6.1981	5.449905	5.744432	6.404238	7.270931	6.515564	6.123437
TEX9	4.23799	4.410154	4.851178	5.557191	3.883862	4.711743	4.62525
TFAMP1	5.035076	4.422737	4.236763	4.850823	5.588474	4.456402	4.006975
TFAM	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TFAP2A	-0.3182863	1.233147	2.648222	1.849821	1.358537	1.087499	1.447117
TFAP2B	-0.8486884	-0.3931411	6.736842	2.498057	-5.762863	2.833464	1.490114
TFAP2C	5.432424	4.184433	5.871071	5.34134	4.361914	5.378127	5.278731
TFAP2D	-7.44261	-7.944765	-3.050018	-7.404848	-7.702045	-4.293172	-5.932144
TFAP2E	-3.775186	-7.944765	-1.590376	-2.476342	-4.076829	-2.934812	-3.521521
TFAP4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TFB1M	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TFB2M	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TFCP2L1	1.590435	0.8614623	0.7292617	1.820889	2.055577	1.110524	0.72623
TFCP2	2.880268	1.217825	4.089862	3.699294	2.657211	3.173055	3.189851
TFDP1	4.297621	2.68891	4.024938	4.732087	2.046097	3.584225	4.034209
TFDP2	4.165005	2.883524	4.089862	4.209462	2.735975	3.543915	3.950916
TFDP3	5.707552	4.95458	5.50908	5.604037	5.688599	5.131247	5.17102
TFE3	-7.44261	-0.3931411	-5.34081	-2.320873	-1.18294	-3.553101	-3.338421
TFEB	5.333972	6.750116	7.307939	6.160665	7.476689	7.353866	8.190778
TFEC	6.337475	5.220277	5.984423	5.954217	6.005312	5.722221	6.498208
TFF1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-5.932144
TFF2	5.390609	5.976559	4.899342	5.557505	5.476916	5.368608	4.915646
TFF3	0.7648825	4.758078	2.194776	3.14721	3.679836	3.411122	1.370288
TFG	6.177681	3.595192	5.60389	6.123492	5.236056	5.545525	5.945914
TFIP11	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TFPI2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TFPI	-5.149251	-2.059052	-2.836979	-0.7645492	-7.702045	-1.390296	-2.663998
TFPT	5.595567	4.527423	5.199317	5.202839	6.242205	5.041246	4.810523
TFR2	5.888597	6.066975	5.980038	5.809453	5.982506	5.834233	5.92592
TFRC	6.197879	2.991076	5.30406	5.742709	2.481965	2.762553	3.68224
TF	-7.44261	-1.727109	-7.516404	-7.404848	-1.851604	-5.89376	-7.766103
TGDS	2.798905	2.204957	3.468873	3.201129	2.709194	2.824208	2.707692
TGFA	0.9852159	3.365947	7.095955	2.372664	3.558389	4.611063	6.254355
TGFB1I1	8.118333	6.639115	8.356675	6.514823	7.091458	8.324807	9.349397
TGFB1	0.1871034	4.794036	2.145508	3.840861	1.335374	3.907119	1.135115
TGFB2	2.727413	1.653268	3.261954	3.528315	3.263445	2.508925	2.986089
TGFB3	-5.881416	1.47787	-3.050018	1.743716	-0.9374979	1.51893	0.2424047
TGFBI	8.05288	8.73262	6.735542	8.490435	7.618563	7.53267	6.231007
TGFBR1	0.5606457	2.079189	1.147288	1.648132	-4.076829	1.472289	-0.9677793
TGFBR2	-0.908174	-3.110194	-0.8798357	-5.954615	-3.778476	-3.760268	-3.175964
TGFBR3	3.352124	1.210103	3.23865	1.408045	0.7595386	1.864217	2.160473
TGFBRAP1	-2.953274	7.074128	2.598745	2.15481	5.132358	3.254557	2.798459
TGIF1	6.466761	7.012614	6.299744	6.756338	5.744254	6.448437	5.703219
TGIF2LX	7.028704	7.757061	6.726147	7.382076	7.315878	6.71653	6.568495
TGIF2LY	4.489184	8.001799	5.423187	5.262076	5.264949	2.916378	5.210123
TGIF2	7.232558	4.855966	6.687944	6.770862	4.929466	6.535551	6.061404
TGM1	7.153847	5.123906	6.252172	6.459417	6.205149	5.201738	6.021136
TGM2	2.599773	0.3733784	1.816175	3.000114	0.5339576	1.472289	1.376849
TGM3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TGM4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TGM5	0.8923858	1.5222	1.043531	2.332231	0.7710939	1.367867	1.677158
TGM6	1.319332	4.836034	4.898413	1.629185	3.943801	4.568737	6.411795
TGM7	-5.881416	1.794222	-5.34081	1.205503	-7.702045	-0.6357834	-7.766103
TGOLN2	-3.388818	-1.668991	-2.651389	-0.3913122	-0.9003635	-1.266475	-1.03586
TGS1	-7.44261	-3.110194	-4.510028	-3.352372	-7.702045	-4.002253	-5.932144
TG	-2.953274	-3.110194	-7.516404	-5.954615	-7.702045	-5.147399	-7.766103
TH1L	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
THADA	8.928409	8.474977	8.371732	10.16517	8.689481	8.648944	8.126167
THAP10	5.291225	4.619934	6.216832	5.434323	5.167759	5.582364	5.67155
THAP11	-7.44261	-7.944765	-7.516404	-4.773147	-7.702045	-5.89376	-7.766103
THAP1	6.345655	5.260086	5.880982	6.500396	5.771836	5.854833	5.68483
THAP2	6.182813	5.286488	6.050735	6.721541	5.613162	5.991084	5.934284
THAP3	3.358448	2.754088	3.259061	3.366131	4.319261	3.280169	2.983942
THAP4	-7.44261	-2.490936	0.03387389	-3.511469	-7.702045	-2.599766	-1.261801
THAP5	3.881901	4.125101	5.107429	4.83644	3.750126	4.345129	4.444208
THAP6	0.6765342	1.097415	1.892816	1.322171	0.6636055	1.424089	1.232383
THAP7	3.129867	2.738068	3.196941	3.170331	1.831099	2.687975	2.817877
THAP8	4.626523	3.707779	4.479741	4.024267	3.755953	4.100657	3.854313
THAP9	2.61041	2.363037	3.496151	3.123712	2.488979	2.675162	3.318114
THBD	3.053969	2.295314	2.403014	3.029313	2.733024	2.034405	2.518905
THBS1	3.315213	2.27695	3.430824	3.274602	2.996869	3.117308	3.368364
THBS2	-0.5356019	0.08333967	0.2820111	1.255781	-2.571996	0.4691796	-0.00806729
THBS3	2.575549	1.217825	1.751789	2.343899	1.454825	1.184724	1.708706
THBS4	1.743237	5.933243	0.9605024	5.44011	3.929693	4.841842	2.332344
THEG	4.830219	8.633173	4.528598	3.435936	7.676835	5.865024	2.318778
THEM4	-5.881416	-5.923553	0.5132209	-2.560847	-2.167295	-7.526643	-2.057286
THEM5	6.078457	4.653063	3.937186	6.15115	4.339775	5.108077	4.696479
THEMIS	-2.267978	1.418796	1.172102	1.218237	2.587032	2.554415	0.9971388
THG1L	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
THNSL1	2.399678	1.307404	2.294197	3.140535	2.33789	2.089525	2.79111
THNSL2	-1.923051	3.517546	5.370559	-1.305377	1.791931	-1.046774	5.404868
THOC1	-5.149251	-0.04015314	2.704587	1.925543	3.647287	0.6158571	1.73448
THOC2	3.267284	2.04487	4.009532	2.681674	2.439147	2.952932	2.975321
THOC3	0.9521465	-1.148623	2.392495	1.146763	-0.4885626	1.56411	1.809147
THOC4	-3.569106	1.41208	-0.2330414	-0.6215373	-2.167295	-1.96504	-0.9349071
THOC5	5.360601	3.940256	5.146299	4.826077	4.736669	4.828017	5.144831
THOC6	7.388627	6.288018	7.154328	7.239733	7.066471	6.844359	6.841958
THOC7	1.678999	1.037589	2.758832	2.216407	2.012416	2.42875	2.949145
THOP1	5.053707	4.163594	5.312455	4.894619	4.789469	5.217731	4.725043
THPO	6.092989	6.112217	6.255078	5.924413	5.770757	6.027581	5.749142
THRAP3	5.175559	4.09082	4.787366	4.771501	4.011127	4.773758	4.407029
THRA	5.770261	4.583041	5.905698	5.033493	6.275293	5.538468	5.468066
THRB	4.592054	2.851617	4.989355	4.492347	3.092076	4.680027	4.339777
THRSP	-3.775186	-7.944765	-2.836979	-3.894503	-7.702045	-3.066346	-2.663998
THSD1P1	5.317836	4.771913	4.6012	5.700788	5.644518	5.210645	4.62869
THSD1	7.433403	7.071866	7.466326	7.297504	7.956011	7.352157	7.241561
THSD4	-5.149251	0.6944021	0.570339	-2.180539	-7.702045	-0.2561476	0.7567343
THSD7A	-3.775186	-7.944765	-7.516404	-2.959237	-7.702045	-4.293172	-5.932144
THSD7B	-0.2397663	-1.071304	0.235681	0.8107392	-1.425142	-0.980395	-0.420885
THTPA	1.704046	-1.272974	0.06069839	2.366956	0.9341576	0.4691796	0.6306452
THUMPD1	-5.881416	-7.944765	-0.3696192	-7.404848	-7.702045	-7.526643	-7.766103
THUMPD2	6.751686	-1.409064	4.330673	6.682872	-0.8641609	3.242448	6.02584
THUMPD3	-7.44261	-3.273813	1.356599	-5.954615	-7.702045	-0.8561511	-3.338421
THY1	3.057861	2.505493	2.176497	2.883035	2.022119	2.779413	2.63018
THYN1	5.333972	4.289847	4.834759	4.855415	5.074662	4.639705	4.480453
TH	3.844095	2.0274	3.135183	4.135863	2.046097	3.154711	3.468515
TIA1	5.101146	3.680095	5.032339	4.388432	4.683392	4.339456	4.451996
TIAF1	-7.44261	-7.944765	-1.590376	-7.404848	-2.826814	0.6158571	-1.740885
TIAL1	4.159584	3.595192	5.034878	4.821912	4.959445	4.565964	4.391723
TIAM1	6.502355	5.270798	6.2824	7.510172	5.369843	5.506275	5.973502
TIAM2	-3.569106	-5.923553	-5.34081	-4.773147	-5.762863	-4.657964	-4.645847
TICAM1	7.262478	6.122538	6.530142	6.801333	7.015313	6.471964	6.464531
TICAM2	-1.411781	5.217391	3.211976	2.484944	2.962005	2.081778	2.720646
TIE1	2.371815	2.677755	2.648222	3.077285	1.052516	1.241453	1.531867
TIFAB	4.13769	4.200111	3.184799	3.579797	5.594991	3.456758	3.065402
TIFA	-7.44261	-5.923553	-5.34081	-7.404848	-7.702045	-5.89376	-7.766103
TIGD1	1.279896	1.60108	1.220485	-0.1760596	1.879943	1.048287	0.6306452
TIGD2	0.7457118	0.5911667	1.710037	0.669512	1.942599	1.780552	1.022466
TIGD3	-7.44261	-3.45839	-3.050018	-7.404848	-7.702045	-1.728739	-0.1707665
TIGD4	2.093389	0.5550453	1.420125	2.090465	2.53376	0.8975875	1.370288
TIGD5	1.197635	1.046289	1.944141	2.287615	1.716243	1.947563	2.016639
TIGD6	1.738396	0.212632	0.6782082	1.46258	-1.716376	-1.116356	0.008927814
TIGD7	-3.228577	-4.59742	-3.602713	-5.954615	-7.702045	-7.526643	-4.645847
TIGIT	1.68907	0.2879252	1.631698	1.825058	-0.9756135	1.342159	1.039107
TIMD4	0.02163503	-1.409064	0.7623205	0.163829	0.8494884	-0.980395	0.2133727
TIMELESS	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TIMM10	0.02163503	2.928924	1.378086	1.211884	-0.307513	-0.5133978	0.9002713
TIMM13	-4.304464	-0.9625802	3.166393	1.396886	0.9545706	4.229819	4.64916
TIMM16	3.670717	3.900025	6.144621	4.41633	5.215587	6.164295	6.052723
TIMM17A	2.932067	2.570264	4.538174	3.188241	3.028506	3.881691	3.16732
TIMM17B	4.36983	2.397444	4.807303	4.60148	3.023683	3.955609	3.807728
TIMM22	-7.44261	-7.944765	-4.510028	-4.773147	-3.531375	-4.657964	-5.932144
TIMM44	4.957526	4.33226	4.861703	4.513811	3.956509	4.964864	4.960017
TIMM50	3.993785	3.435482	3.620805	3.731852	3.822714	3.839821	3.582173
TIMM8A	3.000384	2.41098	3.202974	2.733602	3.586456	2.670005	2.476769
TIMM8B	5.075944	3.946079	5.287122	5.430908	3.524654	4.911782	4.760598
TIMM9	4.967386	4.117897	5.578592	5.386467	4.800083	5.288846	4.842872
TIMP1	1.987207	1.328955	2.607868	2.513638	-0.7607044	2.745493	2.651982
TIMP2	1.507502	1.57125	2.000646	1.540701	1.099103	1.818337	1.78961
TIMP3	3.026433	1.270753	3.453773	2.73803	2.097485	2.497324	2.619154
TIMP4	4.703681	5.833421	3.463857	4.87062	5.20923	4.351586	3.392848
TINAGL1	6.040614	5.968857	4.561839	6.239692	5.99949	5.925784	4.551046
TINAG	-0.02699288	3.959958	1.965591	5.541443	2.688016	1.348629	1.589493
TINF2	-7.44261	-7.944765	2.371222	-7.404848	-7.702045	0.492739	-2.372335
TIPARP	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TIPIN	-7.44261	-5.923553	-0.3696192	0.6414208	-7.702045	-2.247775	-5.150149
TIPRL	7.57454	7.901681	7.227547	7.750283	7.442545	7.486478	7.031518
TIRAP	6.214752	5.958236	4.382093	6.015007	5.406424	6.158783	4.97739
TJAP1	0.7360301	1.720038	2.696057	1.857981	2.936576	3.043455	2.372293
TJP1	5.029637	4.271413	4.875933	4.781725	5.189451	4.726722	4.807491
TJP2	3.337793	2.854097	2.408246	2.534154	3.854291	3.007106	2.266738
TJP3	4.915254	4.10338	4.802344	4.830231	3.997665	4.279766	4.457423
TK1	-7.44261	-2.963256	1.675744	-5.954615	-7.702045	-0.4901189	-2.897389
TK2	4.608065	6.097642	4.741474	6.181746	5.928385	5.006888	4.817172
TKTL1	-2.523046	1.451913	0.570339	0.06859143	1.179346	-0.980395	-0.07812343
TKTL2	0.2428599	0.4670694	4.469768	2.62542	2.944252	4.642999	4.113937
TKT	5.785889	5.010112	4.252846	5.094339	4.214187	4.90631	4.081167
TLCD1	9.201385	9.340487	8.710097	9.927102	10.07516	9.576408	8.725651
TLE1	0.5715742	3.869711	-3.986189	1.126639	0.8494884	-2.814276	-1.144412
TLE2	-7.44261	-7.944765	-7.516404	-5.954615	-7.702045	-7.526643	-7.766103
TLE3	1.668858	-0.4904489	1.096342	1.929421	1.179346	0.527372	1.119551
TLE4	0.5496338	3.225544	2.444343	1.362883	2.322266	3.518316	2.953541
TLE6	-1.595154	1.17086	1.002614	1.028828	0.6259196	0.121718	0.7866069
TLK1	6.892891	7.437456	6.802877	6.161902	6.869914	7.193738	5.893685
TLK2	7.556518	7.404953	6.426322	8.381122	7.736257	6.967306	6.298652
TLL1	-7.44261	-2.059052	-7.516404	-7.404848	-7.702045	-5.89376	-7.766103
TLL2	7.711453	7.268478	7.357966	7.185948	7.705818	7.157231	6.777716
TLN1	6.350025	5.416741	5.977841	5.965826	6.254348	5.765478	5.805854
TLN2	-7.44261	-7.944765	-0.985636	-7.404848	-7.702045	-7.526643	-7.766103
TLR10	-7.44261	-7.944765	-3.050018	-2.396514	-7.702045	-2.0307	-1.922292
TLR1	10.24398	11.05784	9.770269	10.27801	9.242287	10.02542	9.643557
TLR2	-1.328154	1.664613	3.211976	1.106231	1.25536	3.7363	4.520261
TLR3	2.234159	6.516903	3.904242	5.677346	5.982195	5.922264	4.461287
TLR4	-7.44261	-0.5679945	0.6071988	0.277708	0.1649889	-0.3369061	-0.7236534
TLR5	4.42435	6.50945	2.985732	4.750285	5.724331	5.357022	4.869868
TLR6	-2.119975	1.364175	2.188709	0.7938236	2.164734	1.841459	0.8911339
TLR7	3.255473	7.91094	5.365861	6.938	7.067204	6.799014	4.895226
TLR8	-3.569106	5.4117	-1.970116	3.279167	3.591353	3.752248	0.2133727
TLR9	3.360025	5.16343	3.822355	5.568735	4.754242	4.208635	4.119816
TLX1NB	-3.569106	3.07212	0.8874642	-1.133741	3.736929	-1.081146	1.232383
TLX1	-3.228577	5.511676	1.885333	3.445445	5.340574	3.10971	0.2133727
TLX2	0.2152509	1.869687	2.000646	1.357137	2.012416	1.75155	1.330283
TLX3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TM2D1	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TM2D2	-2.722182	-7.944765	-7.516404	-5.954615	-7.702045	-4.293172	-7.766103
TM2D3	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-3.553101	-7.766103
TM4SF18	4.476158	3.280039	4.151989	3.827417	4.019629	4.164393	3.953113
TM4SF19	3.272317	2.414344	3.463857	3.501217	2.424587	2.931542	2.890745
TM4SF1	3.979496	4.027422	4.281635	4.432131	2.499437	3.7363	4.0038
TM4SF20	0.9010761	0.8416075	2.721496	0.7593854	-5.762863	-0.2561476	2.070248
TM4SF4	-7.44261	-7.944765	-3.300058	-7.404848	-7.702045	-3.760268	-7.766103
TM4SF5	0.4465506	0.4799707	-1.590376	-0.2796751	-2.355501	-1.728739	-0.9027672
TM6SF1	-4.015688	-5.113193	-7.516404	-5.954615	-7.702045	-7.526643	-5.932144
TM6SF2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TM7SF2	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TM7SF3	5.214428	4.937144	2.0683	3.900348	4.784489	4.179896	1.572445
TM7SF4	-7.44261	-7.944765	-7.516404	-7.404848	-7.702045	-7.526643	-7.766103
TM9SF1	3.656673	2.561187	3.096819	3.388838	1.263564	2.840367	2.783723
TM9SF2	7.918429	5.241266	8.142577	7.337722	6.004088	7.115633	7.017415
TM9SF3	-7.44261	-4.218262	-7.516404	-4.417511	-7.702045	-2.503396	0.468099
TM9SF4	3.523718	3.190653	3.510816	3.739602	2.29451	3.730118	3.199137
TMBIM1	7.641544	7.26079	7.170196	8.018894	7.846437	7.66339	6.881858
